field_id,forecast_step,forecast_ET,forecast_lower_10,forecast_upper_90
9,5,61.23967361450195,54.27613067626953,70.2774658203125
9,6,99.51446533203125,87.85918426513672,108.20655059814453
9,7,131.3689727783203,120.99773406982422,138.82638549804688
9,8,20.989404678344727,15.260531425476074,29.187618255615234
9,9,68.1538314819336,60.15316390991211,76.05572509765625
9,10,104.45315551757812,95.31658172607422,111.66362762451172
9,11,139.51779174804688,124.45481872558594,146.18502807617188
9,12,44.448150634765625,39.41069412231445,49.88070297241211
10,1,35.52629852294922,27.297039031982422,42.18998336791992
10,2,42.350555419921875,34.92415237426758,50.579811096191406
10,3,52.586944580078125,42.43083953857422,76.35142517089844
10,4,18.264930725097656,12.04281234741211,25.731473922729492
10,5,48.57267379760742,39.70113754272461,54.995506286621094
10,6,59.00978088378906,50.539669036865234,83.65739440917969
10,7,76.87327575683594,64.54947662353516,97.18549346923828
10,8,15.856369972229004,10.437104225158691,23.84476661682129
10,9,44.95983123779297,36.12843704223633,55.95893096923828
10,10,61.819766998291016,46.44511032104492,86.06596374511719
10,11,84.70110321044922,64.54947662353516,103.20689392089844
10,12,20.071353912353516,14.049947738647461,30.26759910583496
11,1,32.70381164550781,25.970674514770508,38.95601272583008
11,2,35.58944320678711,28.856306076049805,44.246334075927734
11,3,80.31671905517578,70.21701049804688,94.50440216064453
11,4,25.970674514770508,19.189443588256836,32.75190734863281
11,5,69.01466369628906,58.67448806762695,81.90380859375
11,6,94.26393127441406,84.5008773803711,111.0967788696289
11,7,128.1700897216797,112.9724349975586,139.9530792236328
11,8,17.794721603393555,10.532551765441895,29.81818199157715
11,9,38.23460388183594,29.241056442260742,60.11730194091797
11,10,42.80352020263672,30.29911994934082,88.01173400878906
11,11,90.17594909667969,73.00645446777344,120.23460388183594
11,12,28.3753662109375,18.75659942626953,39.10029602050781
12,1,35.120994567871094,27.295377731323242,44.785160064697266
12,2,35.35670852661133,24.938264846801758,44.785160064697266
12,3,70.24198913574219,55.156463623046875,79.81187438964844
12,4,22.392581939697266,11.691286087036133,30.642480850219727
12,5,55.86359405517578,39.08094787597656,72.74053192138672
12,6,75.89906311035156,49.9708137512207,95.3216781616211
12,7,98.99877166748047,76.08763885498047,117.43141174316406
12,8,15.792662620544434,8.485610008239746,26.91823959350586
12,9,48.556541442871094,35.78098678588867,67.03630828857422
12,10,49.0279655456543,31.96246337890625,84.38467407226562
12,11,80.61328887939453,61.002105712890625,109.51150512695312
12,12,21.449737548828125,9.852736473083496,43.93659973144531
13,1,38.977142333984375,29.610992431640625,47.121620178222656
13,2,31.414413452148438,21.524690628051758,43.049381256103516
13,3,109.36869812011719,97.09381103515625,119.31658935546875
13,4,33.450531005859375,22.688188552856445,41.478660583496094
13,5,36.06840133666992,26.178678512573242,84.52804565429688
13,6,45.95812225341797,33.683231353759766,114.77896118164062
13,7,92.20711517333984,81.44477081298828,155.385009765625
13,8,25.015182495117188,12.79846477508545,37.929996490478516
13,9,39.55889129638672,28.505672454833984,50.03036117553711
13,10,67.19194030761719,38.16269302368164,86.15693664550781
13,11,136.71087646484375,99.4207992553711,154.22149658203125
13,12,15.707207679748535,9.249799728393555,35.60300064086914
14,1,33.29212951660156,27.5899658203125,39.702632904052734
14,2,25.854528427124023,19.125267028808594,35.16923904418945
14,3,51.70905685424805,45.29854965209961,60.634178161621094
14,4,24.43783950805664,19.47943878173828,30.104585647583008
14,5,47.63608169555664,42.46517562866211,54.61326217651367
14,6,54.54242706298828,49.90277862548828,64.1404800415039
14,7,71.89683532714844,66.58425903320312,81.14071655273438
14,8,15.760637283325195,11.65224552154541,21.391965866088867
14,9,44.094364166259766,36.090087890625,51.77989196777344
14,10,54.54242706298828,36.83384704589844,64.45923614501953
14,11,55.60493850708008,45.6527214050293,71.22390747070312
14,12,17.177322387695312,9.527216911315918,25.14618492126465
15,1,33.629817962646484,27.206144332885742,41.942806243896484
15,2,52.90083312988281,45.343570709228516,61.66726303100586
15,3,78.21765899658203,69.33787536621094,84.67912292480469
15,4,18.32636260986328,12.80955982208252,25.770263671875
15,5,41.942806243896484,34.650047302246094,50.67144012451172
15,6,60.83596420288086,52.90083312988281,72.54971313476562
15,7,79.16232299804688,71.30276489257812,88.41996765136719
15,8,22.48285484313965,15.454601287841797,30.60691261291504
15,9,42.69852828979492,33.96989440917969,54.827938079833984
15,10,63.10314178466797,53.58098602294922,74.09896087646484
15,11,80.86270904541016,71.71841430664062,90.72492980957031
15,12,21.727130889892578,15.076738357543945,26.450416564941406
16,1,37.94363784790039,29.6411190032959,43.95451354980469
16,2,56.72761917114258,47.29806137084961,65.4433822631836
16,3,74.00888061523438,64.61688995361328,81.5600357055664
16,4,19.159658432006836,13.111218452453613,26.33513832092285
16,5,46.20859146118164,37.56795883178711,54.473541259765625
16,6,65.55609130859375,53.68461227416992,78.89270782470703
16,7,79.8319091796875,67.2090835571289,89.52444458007812
16,8,22.352935791015625,17.16855812072754,31.557085037231445
16,9,46.9599494934082,38.2817497253418,57.40384292602539
16,10,69.12504577636719,58.19276809692383,81.25949096679688
16,11,81.14678955078125,72.50615692138672,93.54421997070312
16,12,21.78941535949707,15.70340633392334,28.589216232299805
17,1,45.74413299560547,38.02109146118164,53.863216400146484
17,2,60.20006561279297,47.84320831298828,67.4082260131836
17,3,64.55664825439453,56.63558578491211,72.55692291259766
17,4,21.386865615844727,16.594623565673828,27.367267608642578
17,5,50.29874038696289,42.734127044677734,56.67518997192383
17,6,62.972434997558594,54.49690246582031,73.70547485351562
17,7,65.94284057617188,55.40782165527344,77.26995086669922
17,8,22.57502555847168,14.25791072845459,30.258453369140625
17,9,48.516502380371094,40.75386047363281,55.88308334350586
17,10,66.53691101074219,55.328609466552734,76.47784423828125
17,11,73.26981353759766,57.427696228027344,90.77536010742188
17,12,19.010547637939453,12.23803997039795,26.179107666015625
18,1,41.54201889038086,34.36824035644531,47.947174072265625
18,2,59.84246826171875,51.57065963745117,69.90770721435547
18,3,79.24093627929688,66.97964477539062,90.80682373046875
18,4,16.65340805053711,9.809041023254395,23.095165252685547
18,5,57.09739685058594,49.37460708618164,64.41757202148438
18,6,80.52197265625,67.30905151367188,90.0382080078125
18,7,74.66582489013672,66.90644073486328,84.18206024169922
18,8,25.98663902282715,19.032466888427734,32.20878982543945
18,9,61.85551452636719,49.74061584472656,68.55347442626953
18,10,86.0121078491211,73.16519165039062,96.77276611328125
18,11,73.75080871582031,67.67505645751953,82.35201263427734
18,12,24.522600173950195,17.202421188354492,30.744752883911133
19,1,40.50709533691406,33.40906524658203,46.49025344848633
19,2,60.760643005371094,53.476802825927734,67.67286682128906
19,3,68.37895202636719,58.679542541503906,79.26756286621094
19,4,16.351490020751953,12.635241508483887,23.449522018432617
19,5,39.76384735107422,33.44622802734375,48.3483772277832
19,6,62.06133270263672,54.62883758544922,68.4161148071289
19,7,67.63570404052734,56.04100799560547,79.15607452392578
19,8,18.76704978942871,14.45620346069336,26.385358810424805
19,9,40.692909240722656,31.922563552856445,48.75716781616211
19,10,66.14920806884766,59.08832931518555,73.58169555664062
19,11,70.60870361328125,57.97345733642578,84.3959732055664
19,12,17.837987899780273,13.378491401672363,24.564395904541016
20,1,34.98408889770508,27.862329483032227,42.064205169677734
20,2,57.47386169433594,49.144317626953125,64.97045135498047
20,3,84.12841033935547,77.04829406738281,92.45795440673828
20,4,17.49204444885254,10.786761283874512,26.279714584350586
20,5,35.40056610107422,28.320453643798828,42.93880844116211
20,6,54.55852508544922,46.18732833862305,61.63863754272461
20,7,76.423583984375,69.96817779541016,84.54488372802734
20,8,28.320453643798828,18.699831008911133,33.73466110229492
20,9,37.48295593261719,29.11176109313965,44.56306838989258
20,10,63.09630584716797,54.933353424072266,75.42403411865234
20,11,86.00255584716797,75.79886627197266,110.44977569580078
20,12,21.656818389892578,16.20096778869629,30.819318771362305
21,1,38.535125732421875,31.52873992919922,44.271602630615234
21,2,73.12915802001953,59.992183685302734,83.20083618164062
21,3,119.98436737060547,109.0368881225586,131.80764770507812
21,4,19.048614501953125,11.385377883911133,26.31774139404297
21,5,42.91411590576172,35.42604446411133,55.613189697265625
21,6,61.52482604980469,47.687217712402344,77.55194091796875
21,7,86.2661361694336,77.02645111083984,100.71680450439453
21,8,28.025545120239258,21.41326904296875,36.78352737426758
21,9,46.1983642578125,35.99531173706055,57.40857696533203
21,10,84.5145263671875,66.99856567382812,98.96520233154297
21,11,112.75902557373047,105.00821685791016,122.17385864257812
21,12,24.522354125976562,17.428386688232422,28.901344299316406
22,1,33.98228454589844,26.952617645263672,38.97968292236328
22,2,29.817790985107422,19.95626449584961,37.347198486328125
22,3,43.31075668334961,34.581974029541016,53.005699157714844
22,4,17.324302673339844,10.661109924316406,23.021331787109375
22,5,37.813621520996094,30.950532913208008,46.04266357421875
22,6,47.80841064453125,39.546051025390625,58.00309753417969
22,7,54.30502700805664,44.610076904296875,63.70012664794922
22,8,11.827169418334961,7.596041202545166,17.99062156677246
22,9,40.64548110961914,33.61581039428711,49.74074172973633
22,10,51.473167419433594,42.61111831665039,58.302940368652344
22,11,42.64443588256836,30.58405876159668,62.33417510986328
22,12,10.161369323730469,4.664236068725586,19.02341651916504
23,1,36.69243621826172,31.25651741027832,46.20528793334961
23,2,54.585655212402344,47.56427001953125,63.41901779174805
23,3,86.97465515136719,77.86949920654297,96.07981872558594
23,4,28.085567474365234,19.025707244873047,36.239444732666016
23,5,38.5044059753418,29.897539138793945,46.65827941894531
23,6,55.2651481628418,47.06597137451172,66.63526916503906
23,7,83.12422180175781,73.29427337646484,95.173828125
23,8,29.444547653198242,19.93169403076172,38.5044059753418
23,9,38.5044059753418,30.758224487304688,45.344600677490234
23,10,57.530113220214844,48.92324447631836,69.76092529296875
23,11,83.57720947265625,72.4788818359375,97.84648895263672
23,12,28.085567474365234,20.747079849243164,35.42405319213867
24,1,36.59988021850586,28.112953186035156,44.55637741088867
24,2,58.612850189208984,47.68593215942383,95.47795104980469
24,3,86.72579956054688,74.20758056640625,150.112548828125
24,4,30.234683990478516,15.329516410827637,44.13203048706055
24,5,42.43464660644531,35.48596954345703,51.98244094848633
24,6,63.6519660949707,49.8607063293457,76.96583557128906
24,7,127.83436584472656,91.1283950805664,143.3760528564453
24,8,25.991220474243164,12.730393409729004,43.548553466796875
24,9,41.90420913696289,31.825984954833984,52.035484313964844
24,10,64.1823959350586,48.05723571777344,93.51534271240234
24,11,100.25184631347656,84.81623840332031,132.23696899414062
24,12,39.78247833251953,23.816444396972656,52.565914154052734
25,1,24.6629695892334,18.810739517211914,32.6470832824707
25,2,45.56379318237305,38.41571044921875,54.760154724121094
25,3,55.596187591552734,46.3580207824707,63.53849792480469
25,4,51.20701599121094,40.840206146240234,62.28445053100586
25,5,27.380077362060547,18.810739517211914,34.277347564697266
25,6,38.03949737548828,27.1292667388916,48.155494689941406
25,7,58.10428237915039,50.078369140625,69.85054779052734
25,8,80.05014038085938,37.53787612915039,128.16383361816406
25,9,19.646772384643555,10.826626777648926,29.302949905395508
25,10,40.12957763671875,31.769248962402344,51.45782470703125
25,11,62.911476135253906,52.62826919555664,73.65449523925781
25,12,75.45196533203125,36.492835998535156,92.88324737548828
26,1,32.00834274291992,25.606672286987305,42.784481048583984
26,2,96.29176330566406,88.55641174316406,106.16099548339844
26,3,176.04586791992188,165.90989685058594,187.3021240234375
26,4,26.673616409301758,16.00417137145996,35.79599380493164
26,5,37.60980224609375,30.40792465209961,46.9455680847168
26,6,48.545982360839844,42.090965270996094,57.66836166381836
26,7,109.0950927734375,99.75932312011719,120.77812957763672
26,8,25.606672286987305,17.551240921020508,39.10352325439453
26,9,36.80958938598633,30.834701538085938,49.13280487060547
26,10,66.15057373046875,49.02610778808594,96.078369140625
26,11,151.50613403320312,103.4936294555664,166.4967041015625
26,12,35.742645263671875,19.205005645751953,66.31061553955078
27,1,32.473533630371094,24.84225082397461,42.810935974121094
27,2,92.549560546875,84.4311752319336,102.88697052001953
27,3,175.89830017089844,166.64332580566406,186.1815643310547
27,4,30.308629989624023,20.56656837463379,40.050689697265625
27,5,41.13313674926758,32.419410705566406,49.30564498901367
27,6,54.393165588378906,44.32637023925781,66.67898559570312
27,7,98.23243713378906,87.6244125366211,123.45353698730469
27,8,28.95556640625,18.780527114868164,38.4270133972168
27,9,44.92171859741211,35.17966079711914,58.452354431152344
27,10,86.59608459472656,55.15087890625,99.63961791992188
27,11,162.36764526367188,116.90470886230469,175.95242309570312
27,12,26.24943733215332,17.265094757080078,56.88280487060547
28,1,39.23965835571289,32.61478042602539,50.501953125
28,2,48.6673698425293,33.073429107666016,63.751708984375
28,3,110.83929443359375,85.56283569335938,129.49087524414062
28,4,38.2204475402832,24.91973304748535,51.52116394042969
28,5,43.826114654541016,36.64067077636719,53.55958938598633
28,6,78.73411560058594,48.51449203491211,100.44334411621094
28,7,148.29534912109375,104.16345977783203,166.284423828125
28,8,20.893844604492188,15.746825218200684,37.201236724853516
28,9,38.73005294799805,31.595571517944336,59.92966079711914
28,10,47.39335632324219,35.67241668701172,120.57276916503906
28,11,101.66639709472656,78.0716323852539,166.69212341308594
28,12,27.009117126464844,16.715076446533203,39.749263763427734
29,1,30.168731689453125,22.874773025512695,37.424503326416016
29,2,39.52485656738281,34.369441986083984,48.91917419433594
29,3,45.634979248046875,35.89697265625,67.2495346069336
29,4,40.09768295288086,21.69093894958496,64.57636260986328
29,5,28.068378448486328,19.094135284423828,40.47956848144531
29,6,40.8614501953125,30.856122970581055,48.91917419433594
29,7,60.91028594970703,42.38897705078125,76.49110412597656
29,8,50.21757507324219,4.200710296630859,115.32857513427734
29,9,23.86766815185547,8.019536972045898,34.827701568603516
29,10,39.142974853515625,27.801061630249023,60.33746337890625
29,11,59.573699951171875,50.40851593017578,67.70779418945312
29,12,60.91028594970703,12.984012603759766,117.69624328613281
30,1,35.724239349365234,29.41781997680664,41.99420928955078
30,2,33.71930694580078,25.006967544555664,43.379432678222656
30,3,53.76862716674805,41.52031707763672,62.699684143066406
30,4,22.96558380126953,16.403987884521484,29.162647247314453
30,5,45.7489013671875,37.91143798828125,54.38833236694336
30,6,53.40409469604492,41.55677032470703,68.93319702148438
30,7,72.35981750488281,56.83070373535156,96.6741714477539
30,8,12.211858749389648,8.01972770690918,18.226654052734375
30,9,49.21196365356445,39.69765090942383,58.36174011230469
30,10,70.3548812866211,50.2326545715332,79.14012908935547
30,11,65.25141906738281,52.12822341918945,92.99238586425781
30,12,16.950786590576172,7.509382247924805,29.928165435791016
31,1,36.63225173950195,31.870059967041016,43.62901306152344
31,2,43.22605895996094,34.764007568359375,51.35841751098633
31,3,50.73567199707031,43.18942642211914,59.01456069946289
31,4,22.345674514770508,15.34891414642334,28.20683479309082
31,5,38.4638671875,30.404769897460938,44.76461410522461
31,6,45.607154846191406,37.548057556152344,53.48309326171875
31,7,52.01779556274414,42.859737396240234,62.34809494018555
31,8,17.03399658203125,13.517301559448242,23.44464111328125
31,9,36.08277130126953,29.635494232177734,42.859737396240234
31,10,44.87451171875,35.86297607421875,54.94837951660156
31,11,49.08721923828125,40.29547882080078,61.57881546020508
31,12,19.781415939331055,13.150979042053223,28.939477920532227
32,1,35.00121307373047,28.866979598999023,42.21795654296875
32,2,49.795536041259766,43.264381408691406,56.65144348144531
32,3,61.703163146972656,54.77509307861328,68.63124084472656
32,4,19.846046447753906,12.954057693481445,26.701955795288086
32,5,40.77460479736328,33.52177810668945,45.82632827758789
32,6,47.99135208129883,41.857120513916016,57.40919876098633
32,7,57.91437530517578,50.878047943115234,67.94564819335938
32,8,21.289396286010742,14.433489799499512,27.423629760742188
32,9,36.624977111816406,27.06279182434082,46.54800033569336
32,10,56.11018371582031,47.59443283081055,64.30119323730469
32,11,83.53382110595703,62.42483901977539,95.26103210449219
32,12,18.222278594970703,10.789033889770508,24.573015213012695
33,1,37.41016387939453,32.250144958496094,42.14019012451172
33,2,59.34026336669922,51.98723220825195,68.41329956054688
33,3,81.48536682128906,74.2613296508789,89.48339080810547
33,4,12.470056533813477,7.267033100128174,17.716079711914062
33,5,40.850181579589844,36.12015914916992,49.06321716308594
33,6,55.685245513916016,48.160213470458984,64.54328918457031
33,7,55.470245361328125,47.68721389770508,63.64028549194336
33,8,26.445117950439453,20.2100887298584,31.390140533447266
33,9,36.33515930175781,30.96013832092285,41.71018600463867
33,10,66.22029113769531,58.05025863647461,74.4333267211914
33,11,104.27546691894531,95.84742736816406,110.59648895263672
33,12,9.460042953491211,4.687021255493164,15.09306812286377
34,1,36.90324401855469,30.390905380249023,44.38037109375
34,2,48.721927642822266,41.48599624633789,59.86526107788086
34,3,82.0072021484375,74.72303009033203,89.29137420654297
34,4,26.531742095947266,20.694759368896484,36.179649353027344
34,5,35.938453674316406,30.390905380249023,44.38037109375
34,6,60.299415588378906,49.63847732543945,68.06597900390625
34,7,112.39810943603516,87.31355285644531,126.3875732421875
34,8,26.531742095947266,19.681730270385742,34.780704498291016
34,9,43.41558074951172,33.71942901611328,51.18214797973633
34,10,77.90684509277344,53.49763870239258,98.89103698730469
34,11,130.0055389404297,94.01885223388672,153.40170288085938
34,12,34.25006866455078,24.553922653198242,39.60466003417969
35,1,30.646432876586914,25.146867752075195,38.62289810180664
35,2,36.94364547729492,29.345006942749023,42.821041107177734
35,3,60.873050689697266,54.15602111816406,68.84951782226562
35,4,27.917640686035156,22.25014877319336,35.306365966796875
35,5,42.40122604370117,36.523826599121094,49.16023254394531
35,6,49.957881927490234,40.26017379760742,59.23577117919922
35,7,72.2080307006836,61.67069625854492,88.20294952392578
35,8,19.941171646118164,14.651514053344727,26.02847671508789
35,9,49.74797439575195,28.547359466552734,60.495216369628906
35,10,97.18697357177734,34.80259323120117,113.81161499023438
35,11,113.55972290039062,58.73199462890625,130.56219482421875
35,12,17.212379455566406,12.17461109161377,30.688413619995117
36,1,33.00473403930664,24.772966384887695,39.256221771240234
36,2,42.129573822021484,34.946189880371094,49.31295394897461
36,3,46.012481689453125,35.14033508300781,57.894187927246094
36,4,34.752044677734375,23.297460556030273,52.41928482055664
36,5,29.121824264526367,18.94860076904297,38.829097747802734
36,6,38.4408073425293,30.247867584228516,47.41033172607422
36,7,52.22513961791992,39.21739196777344,63.0584602355957
36,8,29.898405075073242,12.037020683288574,65.69883728027344
36,9,28.53938865661621,11.182781219482422,41.585968017578125
36,10,44.265174865722656,27.491004943847656,64.84459686279297
36,11,57.46706771850586,46.16779708862305,70.78544616699219
36,12,32.228153228759766,13.939647674560547,67.0966796875
37,1,36.79841232299805,29.335796356201172,44.77568435668945
37,2,45.29035186767578,36.02641296386719,56.149742126464844
37,3,64.07555389404297,32.37230682373047,82.34608459472656
37,4,40.14371871948242,22.13051414489746,85.69140625
37,5,40.91571807861328,29.284330368041992,48.89299011230469
37,6,55.06895065307617,35.51175308227539,64.38435363769531
37,7,128.15110778808594,55.99534225463867,147.19363403320312
37,8,21.101186752319336,8.749273300170898,145.70111083984375
37,9,33.9677619934082,14.925230026245117,44.827152252197266
37,10,46.319679260253906,34.43095779418945,110.85842895507812
37,11,88.00738525390625,42.974365234375,171.02255249023438
37,12,40.658382415771484,17.910276412963867,93.3598861694336
38,1,35.782005310058594,29.28887939453125,41.89112854003906
38,2,45.38205337524414,37.7020149230957,51.66572570800781
38,3,48.69843292236328,42.2053108215332,59.41558074951172
38,4,15.709174156188965,12.567338943481445,23.04012107849121
38,5,35.95655059814453,26.181955337524414,41.681671142578125
38,6,45.032962799072266,38.33038330078125,53.09700393676758
38,7,49.22207260131836,41.50712585449219,65.66434478759766
38,8,15.360081672668457,12.218246459960938,23.075031280517578
38,9,31.767438888549805,23.319395065307617,42.37985610961914
38,10,48.523887634277344,39.0634765625,56.58793258666992
38,11,52.71300506591797,42.484588623046875,66.01343536376953
38,12,16.407358169555664,12.218246459960938,24.192127227783203
39,1,32.193477630615234,24.55434799194336,42.61543273925781
39,2,53.473915100097656,44.68891525268555,61.658695220947266
39,3,109.94891357421875,99.30870056152344,119.00674438476562
39,4,29.73804473876953,19.58891487121582,42.06978225708008
39,5,39.28696060180664,31.59326171875,48.563045501708984
39,6,67.66087341308594,58.33021926879883,76.93695068359375
39,7,137.5043487548828,116.11478424072266,157.14781188964844
39,8,45.28913116455078,37.59543228149414,56.20217514038086
39,9,42.56086730957031,34.75804138183594,51.29130554199219
39,10,91.39674377441406,68.5339126586914,106.40217590332031
39,11,176.51849365234375,120.97108459472656,185.03065490722656
39,12,40.37826156616211,32.084346771240234,46.98065185546875
40,1,37.11662292480469,30.315149307250977,44.306758880615234
40,2,47.61033248901367,38.82671356201172,57.55991744995117
40,3,57.52105712890625,50.87504196166992,67.23744201660156
40,4,22.153379440307617,17.87816619873047,28.06094741821289
40,5,36.922298431396484,27.983217239379883,44.34562301635742
40,6,56.35508728027344,48.54310607910156,64.51686096191406
40,7,76.17652893066406,64.63345336914062,85.11561584472656
40,8,19.821443557739258,13.991608619689941,26.81724739074707
40,9,46.44436264038086,36.922298431396484,53.2458381652832
40,10,64.12820434570312,52.002140045166016,76.99270629882812
40,11,73.0672836303711,59.07567596435547,86.67023468017578
40,12,24.679641723632812,19.782577514648438,32.29729461669922
41,1,40.645790100097656,33.91020202636719,46.96330642700195
41,2,49.239471435546875,41.29612350463867,59.50543212890625
41,3,74.78825378417969,64.56873321533203,84.12517547607422
41,4,20.671287536621094,14.400222778320312,30.70499038696289
41,5,39.01995849609375,32.470176696777344,46.127166748046875
41,6,50.16851806640625,43.20066833496094,59.96995544433594
